Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02,,,,,,,
1384.662,0.297696384,0.802609474,0.737399298,0.394699713,0.470713095,1.260690949,0.686095651,0.322193012,0.199341496,0.899756646,0.423672834,0.352747122,0.480545193,0.215128557,0.166511455,0.492762918,0.314306332,0.358157149,0.549297528,0.45680291,0.417582328,0.589723273,0.637184263,0.570609643,0.502859503,0.306554789,0.263906799,0.478717094,0.509654708,0.441647067,,,,,,,
1386.59,0.295762983,0.797071749,0.733870574,0.392544691,0.468620111,1.255212412,0.683033445,0.320802959,0.197670667,0.895304857,0.421459545,0.350958354,0.477923396,0.214235391,0.165123883,0.490751264,0.312431376,0.356924402,0.547341972,0.454847182,0.415976888,0.587165074,0.634541077,0.568055653,0.500964224,0.305459579,0.262530779,0.476862497,0.507509475,0.439032966,,,,,,,
1388.519,0.293883864,0.791613857,0.730464856,0.390436632,0.466598436,1.249897707,0.680091493,0.319470864,0.196084562,0.891000125,0.419319422,0.349230613,0.475365323,0.213341232,0.163812014,0.488813271,0.310597847,0.355742764,0.545435157,0.452959279,0.414421307,0.584668397,0.631955299,0.565589439,0.499066341,0.304429351,0.261155695,0.475059646,0.505450297,0.436523278,,,,,,,
1390.447,0.292069365,0.786242035,0.727180533,0.388378521,0.464661485,1.244734333,0.677269517,0.31819591,0.194578908,0.886868429,0.417245039,0.347545095,0.472846043,0.212448066,0.162570705,0.486947497,0.308805377,0.354621273,0.543574533,0.451140582,0.41291253,0.582237933,0.629426255,0.563217503,0.49699358,0.303456608,0.259778987,0.473325013,0.503473194,0.434117318,,,,,,,
1392.376,0.290326613,0.780961902,0.72400843,0.386369559,0.462793311,1.239707387,0.674556092,0.316976917,0.193158253,0.88289328,0.415223468,0.345891283,0.470359999,0.211556065,0.161390167,0.485152821,0.307055773,0.353560051,0.541760045,0.449396245,0.411446159,0.579868371,0.626941624,0.560938828,0.494942571,0.302532735,0.258390594,0.471684591,0.501572709,0.431804487,,,,,,,
1394.304,0.288658403,0.775798172,0.720935031,0.384408554,0.460973692,1.234810462,0.671927779,0.315809083,0.191824191,0.879048884,0.413248926,0.344288671,0.467918709,0.210665331,0.160262183,0.483417912,0.305345784,0.352554503,0.539998511,0.447722138,0.410016036,0.577549238,0.624492753,0.558747229,0.493133555,0.301650408,0.256986228,0.470149829,0.499739555,0.429576794,,,,,,,
1396.233,0.287068538,0.770771839,0.71796269,0.382492985,0.459197939,1.230054962,0.66936593,0.314687056,0.190559745,0.875350954,0.411303242,0.34275507,0.465505694,0.209774591,0.159174588,0.481736027,0.303663172,0.351606323,0.538291739,0.446110392,0.408622806,0.575270718,0.622084652,0.556628711,0.491353705,0.300801088,0.255570704,0.46872428,0.497966932,0.427419687,,,,,,,
1398.161,0.285559168,0.765886516,0.715085484,0.380626556,0.457475208,1.225427937,0.666873869,0.313612684,0.189364231,0.871829723,0.409380689,0.341281029,0.463121122,0.208889072,0.158118563,0.480104859,0.301995433,0.350718267,0.536641573,0.44456342,0.407271054,0.573042133,0.619728867,0.554575549,0.489652732,0.299980137,0.254148569,0.467404384,0.49624816,0.425327635,,,,,,,
1400.09,0.284126115,0.761110137,0.712292763,0.378806037,0.455808259,1.220923014,0.664447006,0.312583475,0.188241573,0.868479037,0.407483516,0.339848876,0.460760067,0.208011781,0.157083377,0.47851854,0.300342518,0.349887435,0.535058351,0.443081841,0.405961521,0.570869892,0.617423718,0.552578625,0.488002702,0.299179208,0.252717851,0.466175204,0.494569675,0.423291699,,,,,,,
1402.018,0.282766237,0.756443201,0.709580693,0.377034768,0.454193014,1.216555066,0.662090577,0.311591265,0.187188221,0.865257709,0.405614561,0.338453636,0.458421486,0.207144223,0.156061482,0.476974282,0.298707013,0.349113644,0.533553422,0.441666247,0.404697986,0.568764691,0.615174144,0.550645727,0.486305524,0.298391862,0.251284078,0.465021288,0.492923413,0.42130797,,,,,,,
1403.947,0.281474806,0.751901934,0.706954023,0.375314212,0.452624894,1.212315492,0.659813587,0.31063084,0.186192984,0.862076952,0.403763557,0.33707807,0.456105068,0.206287413,0.155046253,0.475470912,0.297078477,0.348396226,0.532125447,0.440316961,0.403487362,0.566724225,0.612979932,0.5487751,0.484707908,0.29761152,0.249861912,0.463946133,0.49130568,0.41936576,,,,,,,
1405.875,0.280253308,0.747510522,0.704425854,0.373650463,0.451113574,1.208221768,0.657619973,0.309702775,0.185239441,0.858894204,0.401931732,0.335705316,0.453826333,0.20544862,0.154038125,0.474022103,0.29546699,0.347730634,0.53078706,0.439034277,0.402336152,0.564745599,0.610847698,0.546957309,0.483277326,0.296838522,0.248467663,0.462958924,0.489734498,0.417464295,,,,,,,
1407.804,0.279087614,0.743245569,0.701982866,0.372033713,0.449642225,1.204270367,0.655490692,0.308798718,0.184320092,0.85569813,0.40011801,0.334313492,0.451578479,0.204630141,0.15303234,0.472629403,0.293867171,0.347108479,0.529531486,0.437811318,0.401242157,0.562806775,0.608771784,0.545181151,0.48176254,0.296067372,0.247103624,0.46204845,0.488205289,0.415592011,,,,,,,
1409.732,0.277965366,0.739072326,0.699616313,0.370458306,0.448189553,1.200439522,0.65341185,0.307910106,0.183435382,0.852486112,0.398328765,0.332871785,0.449360957,0.203833968,0.15202584,0.471285691,0.292268413,0.34652319,0.528346909,0.43664407,0.400203182,0.560902582,0.606751809,0.543441021,0.480202029,0.295293031,0.245782119,0.461195833,0.486713827,0.413737218,,,,,,,
1411.661,0.276879269,0.734961016,0.697330422,0.368920923,0.446753167,1.196736035,0.651383427,0.307033659,0.182585047,0.849258511,0.396573553,0.331371258,0.447185712,0.203063039,0.151017369,0.46999344,0.290671788,0.345965585,0.527222133,0.435530213,0.39921828,0.559039438,0.604779135,0.541723685,0.478768463,0.294514558,0.244514568,0.460388146,0.485263682,0.411892851,,,,,,,
1413.589,0.275816068,0.730887104,0.695115424,0.367419555,0.445340305,1.193169164,0.64940459,0.306168804,0.181764805,0.846042624,0.394866533,0.329828667,0.445065696,0.202320697,0.150011067,0.468751739,0.289091367,0.345418417,0.526150019,0.434461455,0.398283846,0.55722315,0.602840619,0.540024197,0.477328523,0.293736082,0.243309517,0.459602982,0.483858466,0.410056746,,,,,,,
1415.518,0.274766444,0.72683287,0.692976376,0.365947669,0.443945212,1.189724976,0.647482266,0.305309203,0.180957418,0.842825439,0.393212876,0.328248842,0.442988068,0.20160385,0.149004523,0.467549135,0.287520952,0.344874332,0.525119083,0.433429337,0.397396986,0.555457663,0.600922397,0.538337041,0.47585472,0.292956997,0.242176937,0.458831875,0.482501259,0.408218322,,,,,,,
1417.446,0.273745906,0.72284611,0.690948911,0.364514823,0.442571897,1.186422115,0.645635855,0.304466575,0.180155339,0.839612556,0.391628855,0.326626043,0.440998885,0.200913849,0.14800666,0.466387723,0.285973566,0.344345144,0.524112969,0.432438256,0.396563039,0.55375483,0.599029827,0.536692486,0.474429524,0.292182525,0.241133121,0.45807964,0.481216305,0.4063806,,,,,,,
1419.375,0.272743197,0.718929943,0.689022093,0.363109435,0.441217698,1.18323367,0.643850541,0.303639766,0.179363606,0.836393757,0.390108422,0.324966624,0.439124203,0.20025007,0.14702266,0.465261036,0.284447809,0.343821192,0.5231114,0.431474135,0.39577281,0.55209385,0.59715247,0.535087229,0.472995029,0.291416423,0.240173817,0.457348767,0.479998869,0.404543792,,,,,,,
1421.303,0.271747189,0.715076414,0.687176911,0.361718008,0.439875622,1.180144076,0.642112451,0.302824682,0.178589267,0.833191646,0.388645833,0.323295194,0.437355802,0.199612717,0.146057768,0.46416027,0.282936255,0.343290037,0.522106745,0.430516308,0.395012954,0.550459451,0.595285414,0.533512351,0.471480984,0.290662927,0.239297373,0.456625956,0.478835944,0.402713806,,,,,,,
1423.232,0.27075434,0.711285624,0.685409851,0.360334252,0.438544455,1.177156096,0.640417557,0.302020749,0.17784002,0.830034142,0.387232129,0.321634089,0.435662737,0.199002767,0.145112935,0.463084594,0.281438711,0.342747863,0.521091324,0.429557483,0.394277442,0.548850356,0.593429722,0.531964104,0.469874992,0.289923874,0.238500108,0.455889156,0.477720963,0.400895973,,,,,,,
1425.16,0.269761046,0.70755358,0.683706365,0.358954352,0.43723532,1.174236645,0.638766519,0.301228539,0.177129104,0.826936628,0.385876354,0.31999273,0.434026898,0.198422819,0.144191385,0.46202522,0.279952573,0.342187992,0.520058882,0.428595472,0.393557104,0.547273111,0.591584618,0.530442435,0.468385371,0.289202207,0.23777404,0.45511793,0.476643357,0.39910617,,,,,,,
1427.089,0.268760552,0.70386315,0.682057023,0.357565596,0.435952139,1.171368036,0.637157306,0.30044327,0.176459073,0.823904831,0.384575814,0.318376103,0.432430999,0.197869872,0.14329506,0.460969261,0.278476485,0.341603822,0.51900898,0.427625301,0.392838975,0.545723435,0.589744807,0.528947962,0.466850418,0.288500412,0.237106236,0.454304631,0.475588819,0.397356815,,,,,,,
1429.017,0.267748645,0.700231157,0.680455546,0.356158651,0.434694504,1.168534306,0.635595404,0.299662689,0.175837548,0.820933265,0.383323743,0.316790593,0.430881383,0.197341139,0.142426671,0.459907656,0.277009073,0.340996418,0.517947596,0.426645026,0.392112467,0.544197296,0.58791429,0.527486306,0.465090626,0.287824355,0.23648719,0.4534575,0.474542204,0.395665858,,,,,,,
1430.946,0.266727409,0.696670204,0.678894227,0.354724044,0.433466197,1.165727193,0.634082382,0.298887763,0.175270157,0.818012157,0.382103049,0.315238417,0.429373982,0.19683702,0.141582539,0.458830123,0.275546743,0.340365142,0.516875611,0.425656308,0.3913745,0.542693691,0.586097389,0.526047932,0.463400407,0.287174279,0.23590974,0.452598678,0.473496468,0.394051626,,,,,,,
1432.874,0.2657178,0.693191336,0.677376144,0.353261813,0.43227623,1.162985814,0.632619005,0.298117438,0.17476152,0.815172519,0.380895048,0.313727417,0.427911093,0.196360387,0.140758296,0.457740371,0.274107525,0.339712776,0.515811615,0.424662086,0.390626373,0.5412241,0.58430822,0.524631955,0.461841207,0.286548699,0.235368531,0.451734822,0.472460986,0.392535797,,,,,,,
1434.803,0.26473145,0.689785002,0.675908408,0.351769799,0.43111527,1.160323087,0.631195534,0.297350329,0.174316494,0.812409643,0.37968582,0.312253049,0.426472228,0.195908711,0.139949122,0.456649132,0.272696223,0.339048995,0.514759882,0.423661899,0.389869096,0.539791371,0.582553611,0.523235073,0.460271747,0.285942795,0.234847424,0.450865119,0.471432878,0.39112556,,,,,,,
1436.731,0.263779139,0.686448464,0.674499665,0.35025177,0.429990844,1.157731731,0.629804545,0.296592573,0.173943996,0.809705673,0.378469927,0.310802835,0.425047389,0.195485042,0.13915291,0.455570265,0.271315492,0.338380075,0.513727895,0.422659444,0.389103071,0.538391871,0.580845576,0.521843935,0.458724177,0.285359026,0.234339922,0.450001696,0.470412371,0.389831255,,,,,,,
1438.66,0.262856176,0.683157678,0.673133926,0.348701443,0.42890444,1.155205152,0.628428117,0.295846038,0.173641175,0.807059927,0.377238197,0.309365854,0.423625555,0.195087451,0.138361603,0.454502391,0.269966607,0.33770139,0.512721758,0.421654834,0.388326286,0.537008193,0.579171735,0.520442209,0.45722975,0.284796216,0.233834261,0.449158757,0.469379576,0.388653534,,,,,,,
1440.588,0.261960861,0.679890578,0.671802917,0.347121338,0.42785286,1.152733877,0.62706569,0.295111369,0.173389095,0.804485668,0.375994973,0.307943321,0.422206039,0.194710668,0.137567723,0.453442357,0.268649046,0.337014931,0.511742816,0.42064848,0.387540534,0.535646361,0.577517481,0.519030533,0.455841179,0.284252138,0.233321279,0.44834631,0.468323088,0.387587131,,,,,,,
1442.517,0.261100303,0.676641694,0.670527131,0.345518564,0.426830273,1.150316786,0.625722998,0.294390774,0.173172617,0.801975656,0.374742663,0.30653724,0.420803543,0.194350063,0.136762567,0.452395724,0.267354503,0.336335989,0.510789327,0.419646979,0.386753294,0.534315198,0.575876173,0.51761273,0.454420287,0.283726461,0.232788916,0.447584245,0.467238445,0.386620826,,,,,,,
1444.445,0.260283467,0.673430344,0.669316754,0.343906724,0.425841702,1.147960091,0.624392753,0.293693757,0.172986203,0.799544869,0.373480682,0.305146477,0.419454852,0.194006537,0.135946236,0.451372622,0.266106013,0.335680161,0.509861664,0.418658201,0.385974979,0.53300997,0.574247977,0.516208741,0.452861404,0.283219069,0.23222737,0.446879198,0.466137323,0.385745974,,,,,,,
1446.374,0.259492668,0.670241754,0.668146287,0.34228423,0.424885217,1.14561592,0.623058873,0.293011647,0.172821273,0.797190708,0.372192947,0.30376408,0.418131659,0.193675859,0.135116046,0.450374554,0.264905806,0.335042642,0.508958158,0.417677926,0.385207758,0.531708415,0.572625203,0.514803651,0.451167376,0.282720399,0.231616543,0.4462261,0.46501439,0.384942105,,,,,,,
1448.302,0.25873079,0.667088713,0.667022518,0.340662916,0.42393584,1.143277192,0.62172608,0.292343293,0.172664768,0.794914479,0.370880986,0.302397172,0.416810566,0.193354068,0.134272546,0.449408148,0.263747928,0.334424402,0.508081809,0.416714432,0.384460157,0.530414005,0.571018117,0.513404047,0.44946404,0.28222457,0.23095038,0.445628222,0.463875474,0.384190522,,,,,,,
1450.231,0.257996128,0.663981479,0.665947591,0.339057721,0.422974932,1.140958176,0.620386735,0.291690613,0.172494289,0.792681944,0.369563478,0.30105541,0.415485806,0.193039059,0.133413359,0.448480327,0.262627928,0.333828363,0.507241177,0.415780046,0.38374397,0.529131585,0.569429116,0.512020219,0.447996244,0.281725311,0.230227317,0.445088145,0.462727682,0.383471322,,,,,,,
1452.159,0.257280658,0.660925688,0.66491431,0.337480237,0.421999585,1.138667072,0.619030181,0.291054241,0.172289561,0.790461563,0.368262633,0.299741227,0.414179868,0.192728518,0.132540013,0.447591258,0.261541875,0.33325605,0.506446784,0.414880289,0.38306629,0.527858886,0.567859248,0.510657613,0.446670031,0.281220686,0.229451152,0.444603418,0.461574227,0.382769664,,,,,,,
1454.088,0.256574476,0.65791952,0.663917062,0.335937364,0.421001816,1.136420992,0.617655611,0.290434087,0.172040358,0.788247731,0.366984904,0.298434409,0.412906747,0.1924193,0.131655389,0.446743699,0.260487706,0.332710323,0.50569825,0.414023797,0.382435135,0.526593019,0.566312115,0.509310694,0.445278121,0.280711643,0.228622021,0.444165861,0.460412639,0.382072455,,,,,,,
1456.016,0.255871623,0.65497819,0.662944916,0.334440358,0.419984683,1.134226605,0.616279207,0.289833469,0.171747901,0.786051317,0.365742599,0.297106643,0.411664934,0.192112692,0.130765757,0.445943632,0.259464421,0.332192859,0.504995302,0.413219519,0.381857661,0.525353111,0.564795273,0.507987268,0.443978807,0.280198077,0.227745485,0.443775383,0.45924639,0.381370909,,,,,,,
1457.945,0.255178021,0.652125087,0.662007202,0.333001748,0.418949911,1.132123921,0.614916426,0.289250096,0.171409204,0.783875554,0.364544768,0.295755017,0.410443409,0.191808057,0.129877103,0.44519227,0.258479079,0.331707253,0.50434704,0.41247108,0.381343923,0.52415869,0.563314744,0.50669914,0.442669237,0.279676658,0.22683451,0.443447699,0.458107726,0.380657446,,,,,,,
1459.873,0.25450519,0.649402227,0.661116547,0.331636798,0.417908027,1.130149085,0.613577842,0.288682847,0.171032908,0.781727926,0.363402967,0.294395301,0.409250301,0.191504014,0.1290008,0.444496762,0.257542446,0.331261272,0.503762715,0.411778974,0.380901402,0.523020773,0.561885263,0.505461871,0.441319171,0.279150869,0.225906499,0.443186682,0.457031548,0.379930673,,,,,,,
1461.802,0.253843657,0.646826601,0.660273192,0.330349948,0.416872804,1.12829029,0.612258976,0.288133115,0.17062737,0.779600971,0.362326106,0.293021854,0.408064878,0.191197017,0.128148405,0.443860269,0.256649192,0.330852195,0.503229599,0.411138447,0.380527358,0.521934135,0.56050669,0.504272366,0.439946997,0.278624364,0.224967724,0.442980994,0.456027109,0.379182087,,,,,,,
1463.73,0.253179656,0.64438361,0.659451526,0.329143094,0.415852627,1.126536608,0.610955502,0.28759543,0.170206024,0.777515637,0.36131416,0.291617591,0.406886521,0.190885582,0.127330887,0.443277957,0.255792804,0.330468898,0.502732616,0.410547073,0.380210955,0.52089245,0.559177881,0.503117099,0.438594248,0.278100252,0.224022375,0.442808898,0.455096736,0.37841096,,,,,,,
1465.659,0.252520359,0.642049934,0.658673987,0.328025827,0.414840538,1.12492696,0.609676821,0.287073501,0.169771187,0.775512789,0.36037645,0.290167282,0.405726533,0.190569386,0.126552461,0.442755795,0.254972356,0.330120296,0.50227488,0.410008633,0.379957146,0.519900647,0.557904957,0.501991652,0.437273568,0.27758048,0.223088573,0.442655823,0.454235721,0.377616702,,,,,,,
1467.587,0.25189594,0.639819713,0.657995824,0.327010909,0.413845169,1.123495439,0.60844796,0.286582554,0.169315162,0.773588063,0.359528169,0.28867766,0.404596978,0.190253416,0.125823394,0.442308082,0.25419333,0.329812908,0.501861187,0.40952723,0.379767102,0.518985373,0.556707958,0.500915959,0.436100026,0.277073012,0.222193854,0.442525856,0.45346047,0.376801119,,,,,,,
1469.516,0.251302808,0.637686214,0.657414368,0.326093551,0.412882718,1.122228138,0.607275577,0.286117388,0.16885314,0.771727502,0.358764995,0.287160615,0.403500911,0.189938582,0.12515388,0.441929598,0.253452889,0.329538287,0.50147786,0.409097202,0.379629631,0.518146955,0.555583418,0.499889905,0.435045178,0.276582779,0.221340543,0.442423122,0.452774443,0.375967911,,,,,,,
1471.444,0.250735254,0.635658004,0.656912223,0.325267903,0.411957197,1.121099615,0.606169677,0.285671593,0.168398922,0.769929245,0.358070747,0.285636708,0.402429551,0.189623341,0.124552846,0.441604136,0.25275696,0.329286422,0.501111033,0.408714486,0.379534198,0.517376961,0.554522729,0.49891674,0.434017025,0.276111681,0.220530123,0.442340184,0.452178256,0.375125214,,,,,,,
1473.373,0.250198936,0.633728847,0.656528776,0.324523575,0.411060166,1.120162303,0.605175433,0.285264752,0.167991142,0.768125575,0.357422148,0.284116262,0.40141308,0.189302961,0.124041796,0.441355268,0.252097941,0.329086681,0.500761613,0.408409398,0.379505603,0.516697617,0.553550481,0.498013677,0.433086697,0.275673207,0.219767993,0.442310132,0.451685253,0.374318427,,,,,,,
1475.301,0.249699049,0.63190117,0.656244638,0.323862141,0.410202046,1.119398186,0.604288657,0.284895329,0.167638981,0.766339089,0.356819182,0.282615371,0.40047364,0.188981273,0.123621786,0.441175298,0.251482992,0.328932746,0.50041514,0.408170699,0.37952794,0.516094164,0.552665082,0.497192137,0.432200859,0.275270085,0.219060246,0.442316139,0.451282368,0.373551469,,,,,,,
1477.23,0.249212405,0.63013684,0.656008512,0.32326831,0.409378628,1.118756025,0.603484524,0.284549074,0.167346016,0.764603002,0.356254703,0.281150422,0.399601653,0.188659414,0.123285029,0.441047527,0.250904709,0.328800032,0.500059597,0.40797433,0.379575501,0.515540753,0.551847222,0.496432585,0.431372881,0.274900996,0.218399185,0.442337968,0.450931753,0.37282258,,,,,,,
1479.158,0.248733953,0.628423643,0.655796068,0.322733724,0.408591969,1.118206427,0.602753533,0.284218129,0.167113433,0.762942881,0.355718335,0.279734013,0.398782215,0.18833967,0.123023009,0.440956524,0.250355475,0.328677703,0.499689756,0.407806915,0.379630492,0.515029762,0.551084458,0.495727628,0.430673912,0.274565381,0.217782979,0.442357077,0.450603521,0.372135166,,,,,,,
1481.087,0.248264082,0.62674493,0.655586386,0.322253085,0.407847116,1.117722776,0.602092749,0.283895662,0.166941654,0.761371616,0.355203618,0.278368493,0.397996338,0.188024764,0.122826735,0.440889126,0.24982726,0.328560837,0.499299296,0.407662985,0.379681505,0.51455709,0.550368602,0.495073365,0.430089911,0.274261092,0.217208943,0.442361824,0.450274144,0.37149394,,,,,,,
